updated,A0,A1,A2,A3,A4,A5
08:12:06,2.361,0.000,0.176,2.840,0.264,2.605
08:12:01,2.258,0.000,0.186,2.840,0.264,2.634
08:11:55,2.195,0.000,0.176,2.835,0.264,2.610
08:11:44,2.155,0.000,0.166,2.835,0.264,2.542
08:11:44,2.155,0.000,0.166,2.835,0.264,2.542
08:11:39,2.107,0.000,0.186,2.820,0.264,2.517
08:11:33,2.146,0.000,0.156,2.825,0.264,2.414
08:11:26,2.287,0.000,0.191,2.849,0.264,2.610
08:11:21,2.253,0.000,0.186,2.845,0.264,2.620
08:11:16,2.185,0.000,0.176,2.849,0.264,2.620
08:11:10,2.155,0.000,0.181,2.825,0.264,2.605
08:11:03,2.234,0.000,0.176,2.849,0.264,2.610
08:10:57,2.209,0.000,0.186,2.845,0.264,2.590
08:10:51,2.126,0.000,0.176,2.849,0.259,2.615
08:10:45,2.204,0.000,0.176,2.840,0.264,2.595
08:10:40,2.190,0.000,0.181,2.845,0.259,2.512
08:10:33,2.258,0.000,0.176,2.825,0.264,2.590
08:10:28,2.185,0.000,0.156,2.820,0.264,2.566
08:10:22,2.214,0.000,0.176,2.825,0.264,2.527
08:10:16,2.131,0.000,0.186,2.840,0.274,2.571
08:10:11,2.234,0.000,0.181,2.859,0.264,2.605
08:10:05,2.239,0.000,0.186,2.849,0.264,2.595
08:09:59,2.175,0.000,0.176,2.845,0.259,2.571
08:09:54,2.131,0.000,0.181,2.840,0.259,2.498
08:09:48,2.224,0.000,0.166,2.854,0.264,2.546
08:09:42,2.229,0.000,0.166,2.830,0.264,2.551
08:09:36,2.165,0.000,0.171,2.840,0.264,2.429
08:09:31,2.292,0.000,0.181,2.849,0.264,2.595
08:09:25,2.258,0.000,0.186,2.859,0.259,2.581
08:09:14,2.141,0.000,0.181,2.854,0.264,2.605
08:09:14,2.243,0.000,0.181,2.849,0.259,2.581
08:09:08,2.190,0.000,0.171,2.845,0.264,2.576
08:09:02,2.146,0.000,0.181,2.849,0.264,2.595
08:08:57,2.146,0.000,0.176,2.840,0.264,2.576
08:08:51,2.141,0.000,0.176,2.849,0.264,2.532
08:08:45,2.268,0.000,0.171,2.854,0.264,2.493
08:08:40,2.361,0.000,0.181,2.854,0.274,2.581
08:08:30,2.126,0.000,0.186,2.835,0.269,2.634
08:08:29,2.195,0.000,0.186,2.849,0.264,2.605
08:08:19,2.141,0.000,0.161,2.845,0.269,2.512
08:08:19,2.116,0.000,0.176,2.845,0.259,2.595
08:08:13,2.116,0.000,0.166,2.835,0.264,2.478
08:08:07,2.165,0.000,0.186,2.830,0.269,2.463
08:08:01,2.121,0.000,0.171,2.825,0.274,2.576
08:07:55,2.190,0.000,0.176,2.845,0.269,2.639
08:07:45,2.180,0.000,0.181,2.830,0.269,2.600
08:07:45,2.180,0.000,0.181,2.830,0.269,2.600
08:07:39,2.258,0.000,0.186,2.840,0.259,2.600
08:07:33,2.273,0.000,0.171,2.825,0.269,2.630
08:07:27,2.253,0.000,0.166,2.845,0.274,2.595
08:07:22,2.234,0.000,0.166,2.845,0.269,2.414
08:07:17,2.253,0.000,0.171,2.845,0.269,2.620
08:07:11,2.283,0.000,0.176,2.840,0.274,2.600
08:06:59,2.190,0.000,0.171,2.845,0.269,2.590
08:06:59,2.190,0.000,0.171,2.845,0.269,2.590
08:06:53,2.185,0.000,0.176,2.849,0.269,2.605
08:06:47,2.239,0.000,0.186,2.849,0.269,2.615
08:06:41,2.243,0.000,0.181,2.845,0.269,2.581
08:06:36,2.199,0.000,0.171,2.859,0.259,2.556
08:06:30,2.180,0.000,0.176,2.825,0.274,2.556
08:06:19,2.151,0.000,0.176,2.845,0.269,2.600
08:06:19,2.253,0.000,0.181,2.840,0.259,2.576
08:06:13,2.336,0.000,0.186,2.845,0.269,2.600
08:06:08,2.239,0.000,0.176,2.854,0.269,2.615
08:06:02,2.346,0.000,0.171,2.830,0.274,2.595
08:05:56,2.190,0.000,0.181,2.845,0.274,2.610
08:05:49,2.204,0.000,0.181,2.854,0.274,2.571
08:05:43,2.253,0.000,0.181,2.849,0.264,2.630
08:05:36,2.312,0.000,0.186,2.845,0.274,2.595
08:05:30,2.366,0.000,0.186,2.849,0.264,2.586
08:05:23,2.336,0.000,0.181,2.845,0.264,2.576
08:05:17,2.317,0.000,0.176,2.830,0.264,2.600
08:05:12,2.170,0.000,0.181,2.830,0.259,2.605
08:05:06,2.322,0.000,0.176,2.849,0.264,2.590
08:05:00,2.234,0.000,0.171,2.845,0.274,2.590
08:04:55,2.190,0.000,0.176,2.845,0.264,2.581
08:04:48,2.229,0.000,0.186,2.849,0.269,2.615
08:04:43,2.155,0.000,0.171,2.840,0.264,2.595
08:04:37,2.204,0.000,0.171,2.849,0.264,2.561
08:04:32,2.268,0.000,0.166,2.849,0.264,2.454
08:04:26,2.312,0.000,0.181,2.854,0.259,2.615
08:04:20,2.219,0.000,0.181,2.835,0.264,2.595
08:04:15,2.351,0.000,0.181,2.854,0.254,2.620
08:04:04,2.151,0.000,0.176,2.830,0.259,2.576
08:04:04,2.336,0.000,0.181,2.840,0.264,2.610
08:03:58,2.209,0.000,0.176,2.840,0.264,2.605
08:03:52,2.121,0.000,0.166,2.854,0.274,2.630
08:03:46,2.199,0.000,0.166,2.849,0.264,2.512
08:03:40,2.195,0.000,0.166,2.825,0.264,2.615
08:03:30,2.204,0.000,0.171,2.849,0.264,2.615
08:03:29,2.204,0.000,0.171,2.849,0.264,2.590
08:03:23,2.248,0.000,0.171,2.840,0.264,2.610
08:03:17,2.214,0.000,0.171,2.849,0.264,2.595
08:03:12,2.160,0.000,0.181,2.840,0.259,2.581
08:03:06,2.204,0.000,0.166,2.854,0.274,2.586
08:03:00,2.229,0.000,0.176,2.835,0.264,2.610
08:02:50,2.146,0.000,0.181,2.840,0.264,2.620
08:02:49,2.180,0.000,0.181,2.840,0.264,2.620
08:02:43,2.253,0.000,0.171,2.849,0.259,2.586
08:02:37,2.214,0.000,0.186,2.840,0.269,2.576
08:02:32,2.297,0.000,0.171,2.849,0.259,2.581
08:02:26,2.229,0.000,0.181,2.849,0.264,2.576
08:02:14,2.097,0.000,0.176,2.835,0.269,2.571
08:02:14,2.239,0.000,0.176,2.840,0.274,2.581
08:02:08,2.263,0.000,0.176,2.840,0.274,2.576
08:02:02,2.234,0.000,0.176,2.835,0.269,2.586
08:01:56,2.317,0.000,0.181,2.830,0.269,2.522
08:01:50,2.195,0.000,0.156,2.825,0.269,2.576
08:01:39,2.185,0.000,0.171,2.840,0.274,2.595
08:01:39,2.185,0.000,0.171,2.845,0.269,2.600
08:01:33,2.234,0.000,0.181,2.845,0.259,2.576
08:01:26,2.224,0.000,0.176,2.845,0.269,2.620
08:01:21,2.155,0.000,0.171,2.854,0.269,2.605
08:01:15,2.243,0.000,0.181,2.845,0.274,2.590
08:01:04,2.111,0.000,0.166,2.825,0.274,2.605
08:01:04,2.111,0.000,0.166,2.825,0.274,2.605
08:00:58,2.268,0.000,0.176,2.845,0.269,2.600
08:00:53,2.302,0.000,0.142,2.810,0.269,2.439
08:00:47,2.331,0.000,0.176,2.849,0.269,2.605
08:00:41,2.214,0.000,0.181,2.845,0.269,2.610
08:00:36,2.351,0.000,0.191,2.845,0.274,2.625
08:00:30,2.190,0.000,0.176,2.849,0.269,2.630
08:00:23,2.175,0.000,0.171,2.840,0.264,2.595
08:00:18,2.199,0.000,0.181,2.845,0.269,2.644
08:00:12,2.331,0.000,0.171,2.830,0.264,2.595
08:00:06,2.048,0.000,0.152,2.835,0.269,2.595
08:00:00,2.185,0.000,0.171,2.840,0.269,2.625
07:59:49,2.234,0.000,0.181,2.845,0.269,2.605
07:59:49,2.234,0.000,0.181,2.845,0.269,2.605
07:59:44,2.209,0.000,0.186,2.845,0.274,2.644
07:59:37,2.366,0.000,0.186,2.835,0.269,2.625
07:59:31,2.165,0.000,0.166,2.849,0.269,2.586
07:59:26,2.199,0.000,0.166,2.840,0.259,2.576
07:59:21,2.180,0.000,0.176,2.845,0.274,2.512
07:59:14,2.160,0.000,0.161,2.830,0.264,2.600
07:59:04,2.111,0.000,0.186,2.840,0.264,2.595
07:59:04,2.111,0.000,0.186,2.840,0.264,2.595
07:58:58,2.229,0.000,0.171,2.820,0.269,2.615
07:58:52,2.287,0.000,0.171,2.810,0.259,2.458
07:58:47,2.190,0.000,0.171,2.845,0.274,2.615
07:58:42,2.214,0.000,0.176,2.835,0.269,2.630
07:58:36,2.146,0.000,0.161,2.845,0.269,2.488
07:58:30,2.077,0.000,0.152,2.820,0.269,2.615
07:58:25,2.224,0.000,0.176,2.840,0.269,2.605
07:58:14,2.287,0.000,0.171,2.849,0.264,2.630
07:58:14,2.287,0.000,0.171,2.849,0.264,2.615
07:58:08,2.199,0.000,0.176,2.849,0.269,2.625
07:58:03,2.292,0.000,0.166,2.840,0.269,2.581
07:57:58,2.239,0.000,0.147,2.825,0.269,2.654
07:57:52,2.331,0.000,0.156,2.820,0.264,2.620
07:57:46,2.253,0.000,0.181,2.840,0.274,2.639
07:57:40,2.307,0.000,0.186,2.849,0.274,2.644
07:57:35,2.239,0.000,0.186,2.849,0.269,2.630
07:57:30,2.199,0.000,0.176,2.840,0.274,2.644
07:57:19,2.146,0.000,0.152,2.825,0.269,2.468
07:57:19,2.107,0.000,0.161,2.825,0.269,2.468
07:57:13,2.043,0.000,0.176,2.810,0.259,2.625
07:57:07,2.312,0.000,0.176,2.845,0.269,2.625
07:57:01,2.317,0.000,0.176,2.845,0.259,2.634
07:56:55,2.258,0.000,0.171,2.854,0.269,2.620
07:56:50,2.209,0.000,0.181,2.845,0.274,2.649
07:56:44,2.361,0.000,0.176,2.845,0.269,2.620
07:56:34,2.028,0.000,0.156,2.840,0.269,2.493
07:56:34,2.190,0.000,0.166,2.840,0.269,2.493
07:56:28,2.038,0.000,0.171,2.835,0.269,2.600
07:56:23,2.263,0.000,0.166,2.845,0.274,2.615
07:56:17,2.297,0.000,0.171,2.854,0.264,2.615
07:56:11,2.195,0.000,0.176,2.854,0.274,2.595
07:56:06,2.209,0.000,0.181,2.845,0.269,2.630
07:55:59,2.204,0.000,0.171,2.840,0.269,2.581
07:55:53,2.326,0.000,0.171,2.840,0.259,2.615
07:55:47,2.224,0.000,0.171,2.840,0.269,2.605
07:55:42,2.229,0.000,0.171,2.840,0.269,2.590
07:55:36,2.229,0.000,0.156,2.820,0.269,2.590
07:55:31,2.199,0.000,0.181,2.854,0.274,2.610
07:55:25,2.180,0.000,0.181,2.840,0.269,2.595
07:55:19,2.185,0.000,0.181,2.845,0.274,2.600
07:55:09,2.126,0.000,0.171,2.849,0.259,2.576
07:55:09,2.175,0.000,0.171,2.840,0.274,2.537
07:55:03,2.268,0.000,0.186,2.840,0.274,2.532
07:54:58,2.214,0.000,0.166,2.820,0.269,2.468
07:54:51,2.170,0.000,0.171,2.845,0.274,2.581
07:54:45,2.151,0.000,0.171,2.840,0.274,2.571
07:54:40,2.199,0.000,0.181,2.849,0.269,2.571
07:54:29,2.102,0.000,0.181,2.854,0.274,2.419
07:54:29,2.151,0.000,0.181,2.849,0.269,2.454
07:54:23,2.180,0.000,0.156,2.830,0.274,2.561
07:54:18,2.331,0.000,0.186,2.854,0.269,2.610
07:54:12,2.263,0.000,0.186,2.845,0.269,2.566
07:54:06,2.224,0.000,0.181,2.849,0.274,2.576
07:54:01,2.331,0.000,0.186,2.849,0.274,2.576
07:53:55,2.185,0.000,0.176,2.849,0.269,2.556
07:53:44,2.014,0.000,0.166,2.835,0.274,2.434
07:53:44,2.224,0.000,0.176,2.854,0.269,2.483
07:53:38,1.975,0.000,0.176,2.840,0.274,2.439
07:53:33,2.155,0.000,0.181,2.849,0.269,2.600
07:53:27,2.229,0.000,0.186,2.854,0.264,2.600
07:53:22,2.258,0.000,0.181,2.849,0.274,2.600
07:53:16,2.229,0.000,0.181,2.845,0.269,2.634
07:53:11,2.131,0.000,0.181,2.845,0.269,2.502
07:53:06,2.087,0.000,0.176,2.845,0.274,2.566
07:53:00,2.107,0.000,0.171,2.849,0.269,2.561
07:52:50,2.136,0.000,0.171,2.845,0.269,2.595
07:52:49,2.141,0.000,0.176,2.849,0.269,2.620
07:52:43,2.292,0.000,0.181,2.845,0.274,2.595
07:52:36,2.204,0.000,0.181,2.859,0.269,2.615
07:52:31,2.229,0.000,0.171,2.840,0.269,2.625
07:52:25,2.336,0.000,0.176,2.849,0.264,2.625
07:52:20,2.214,0.000,0.176,2.864,0.274,2.639
07:52:14,2.219,0.000,0.171,2.854,0.269,2.610
07:52:09,2.204,0.000,0.186,2.849,0.264,2.639
07:52:02,2.326,0.000,0.186,2.849,0.259,2.605
07:51:57,2.258,0.000,0.171,2.854,0.274,2.620
07:51:51,2.248,0.000,0.176,2.849,0.269,2.566
07:51:45,2.317,0.000,0.166,2.840,0.259,2.551
07:51:40,2.214,0.000,0.161,2.830,0.264,2.517
07:51:33,2.111,0.000,0.176,2.840,0.274,2.620
07:51:28,2.214,0.000,0.181,2.845,0.269,2.600
07:51:22,2.258,0.000,0.181,2.849,0.269,2.615
07:51:16,2.351,0.000,0.176,2.840,0.264,2.625
07:51:11,2.317,0.000,0.181,2.849,0.274,2.610
07:51:05,2.175,0.000,0.186,2.849,0.269,2.576
07:50:54,2.131,0.000,0.171,2.845,0.279,2.581
07:50:54,2.131,0.000,0.181,2.840,0.274,2.517
07:50:48,2.102,0.000,0.176,2.835,0.274,2.605
07:50:43,2.175,0.000,0.156,2.849,0.274,2.600
07:50:38,2.273,0.000,0.171,2.845,0.279,2.595
07:50:32,2.346,0.000,0.186,2.854,0.274,2.590
07:50:26,2.204,0.000,0.176,2.845,0.274,2.630
07:50:21,2.185,0.000,0.181,2.849,0.274,2.595
07:50:15,2.209,0.000,0.181,2.835,0.279,2.576
07:50:09,2.209,0.000,0.161,2.849,0.274,2.546
07:50:04,2.195,0.000,0.166,2.830,0.274,2.478
07:49:58,2.146,0.000,0.152,2.825,0.269,2.488
07:49:53,2.190,0.000,0.181,2.854,0.274,2.581
07:49:47,2.292,0.000,0.176,2.849,0.269,2.605
07:49:42,2.224,0.000,0.176,2.840,0.269,2.610
07:49:36,2.234,0.000,0.181,2.849,0.269,2.605
07:49:31,2.351,0.000,0.176,2.830,0.269,2.561
07:49:19,2.136,0.000,0.161,2.845,0.259,2.537
07:49:19,2.136,0.000,0.161,2.845,0.259,2.537
07:49:13,1.975,0.000,0.156,2.849,0.269,2.444
07:49:07,2.190,0.000,0.181,2.830,0.269,2.595
07:49:02,2.326,0.000,0.186,2.849,0.269,2.605
07:48:56,2.185,0.000,0.171,2.845,0.274,2.590
07:48:50,2.170,0.000,0.176,2.840,0.269,2.581
07:48:45,2.160,0.000,0.161,2.825,0.269,2.424
07:48:34,2.146,0.000,0.181,2.849,0.269,2.576
07:48:34,2.307,0.000,0.186,2.849,0.269,2.566
07:48:28,2.199,0.000,0.186,2.849,0.269,2.561
07:48:22,2.185,0.000,0.181,2.849,0.274,2.566
07:48:17,2.248,0.000,0.186,2.840,0.269,2.556
07:48:11,2.136,0.000,0.181,2.854,0.269,2.532
07:48:05,2.204,0.000,0.171,2.845,0.279,2.493
07:47:54,2.151,0.000,0.166,2.840,0.269,2.405
07:47:54,2.151,0.000,0.166,2.845,0.279,2.424
07:47:48,2.121,0.000,0.186,2.859,0.279,2.527
07:47:42,2.185,0.000,0.181,2.849,0.274,2.527
07:47:37,2.126,0.000,0.186,2.845,0.269,2.556
07:47:32,2.165,0.000,0.171,2.840,0.279,2.561
07:47:26,2.155,0.000,0.181,2.845,0.279,2.551
07:47:20,2.160,0.000,0.181,2.854,0.279,2.522
07:47:10,2.107,0.000,0.176,2.845,0.279,2.502
07:47:09,2.107,0.000,0.176,2.840,0.269,2.556
07:47:04,2.180,0.000,0.166,2.845,0.274,2.449
07:46:58,2.053,0.000,0.152,2.830,0.279,2.375
07:46:52,2.082,0.000,0.152,2.840,0.274,2.507
07:46:47,2.219,0.000,0.181,2.849,0.274,2.551
07:46:42,2.111,0.000,0.181,2.854,0.279,2.551
07:46:36,2.092,0.000,0.186,2.859,0.279,2.576
07:46:31,2.160,0.000,0.176,2.854,0.269,2.527
07:46:25,2.165,0.000,0.166,2.840,0.279,2.449
07:46:20,2.190,0.000,0.186,2.849,0.279,2.410
07:46:10,2.092,0.000,0.181,2.845,0.274,2.590
07:46:10,2.092,0.000,0.181,2.845,0.274,2.590
07:46:03,2.258,0.000,0.186,2.840,0.279,2.610
07:45:58,2.331,0.000,0.171,2.854,0.274,2.595
07:45:52,2.219,0.000,0.176,2.840,0.274,2.615
07:45:47,2.292,0.000,0.161,2.830,0.269,2.571
07:45:41,2.111,0.000,0.176,2.835,0.269,2.581
07:45:36,2.307,0.000,0.176,2.801,0.283,2.600
07:45:31,2.214,0.000,0.186,2.845,0.283,2.610
07:45:25,2.185,0.000,0.171,2.849,0.283,2.605
07:45:14,2.077,0.000,0.176,2.830,0.283,2.610
07:45:14,2.077,0.000,0.176,2.830,0.283,2.610
07:45:08,2.361,0.000,0.166,2.835,0.269,2.600
07:45:03,2.224,0.000,0.142,2.854,0.279,2.532
07:44:57,2.336,0.000,0.171,2.908,0.279,2.634
07:44:52,2.209,0.000,0.186,2.840,0.279,2.610
07:44:47,2.312,0.000,0.181,2.849,0.279,2.649
07:44:40,2.209,0.000,0.181,2.840,0.269,2.610
07:44:35,2.248,0.000,0.166,2.859,0.274,2.610
07:44:24,2.102,0.000,0.181,2.845,0.274,2.444
07:44:24,2.102,0.000,0.161,2.835,0.274,2.444
07:44:18,2.312,0.000,0.186,2.840,0.279,2.429
07:44:13,2.292,0.000,0.181,2.849,0.279,2.605
07:44:08,2.204,0.000,0.186,2.849,0.274,2.620
07:44:02,2.190,0.000,0.181,2.845,0.279,2.620
07:43:57,2.151,0.000,0.186,2.845,0.274,2.522
07:43:51,2.195,0.000,0.171,2.830,0.269,2.571
07:43:46,2.234,0.000,0.171,2.854,0.269,2.502
07:43:40,2.204,0.000,0.181,2.845,0.274,2.634
07:43:35,2.336,0.000,0.181,2.845,0.269,2.561
07:43:30,2.199,0.000,0.181,2.845,0.274,2.600
07:43:25,2.185,0.000,0.171,2.849,0.274,2.586
07:43:18,2.253,0.000,0.176,2.835,0.274,2.590
07:43:13,2.331,0.000,0.171,2.825,0.269,2.527
07:43:07,2.131,0.000,0.181,2.849,0.274,2.449
07:43:02,2.278,0.000,0.181,2.854,0.274,2.610
07:42:56,2.097,0.000,0.186,2.849,0.269,2.576
07:42:51,2.165,0.000,0.181,2.845,0.269,2.615
07:42:45,2.322,0.000,0.181,2.845,0.274,2.600
07:42:39,2.170,0.000,0.171,2.835,0.274,2.595
07:42:34,2.170,0.000,0.181,2.849,0.274,2.546
07:42:29,2.141,0.000,0.161,2.830,0.274,2.595
07:42:23,2.190,0.000,0.181,2.825,0.279,2.419
07:42:17,2.209,0.000,0.181,2.845,0.279,2.586
07:42:12,2.326,0.000,0.171,2.849,0.283,2.586
07:42:07,2.263,0.000,0.171,2.859,0.279,2.595
07:42:01,2.273,0.000,0.181,2.840,0.279,2.590
07:41:56,2.219,0.000,0.181,2.854,0.283,2.620
07:41:50,2.273,0.000,0.181,2.845,0.279,2.615
07:41:40,2.185,0.000,0.176,2.854,0.279,2.630
07:41:39,2.239,0.000,0.181,2.840,0.274,2.630
07:41:33,2.239,0.000,0.186,2.854,0.274,2.625
07:41:27,2.283,0.000,0.176,2.840,0.279,2.620
07:41:22,2.292,0.000,0.171,2.849,0.279,2.605
07:41:16,2.199,0.000,0.186,2.835,0.279,2.590
07:41:10,2.341,0.000,0.181,2.859,0.279,2.595
07:41:05,2.346,0.000,0.181,2.845,0.279,2.595
07:41:00,2.263,0.000,0.181,2.849,0.274,2.581
07:40:55,2.273,0.000,0.181,2.849,0.274,2.610
07:40:49,2.331,0.000,0.181,2.845,0.279,2.590
07:40:39,2.131,0.000,0.186,2.849,0.283,2.600
07:40:38,2.199,0.000,0.166,2.849,0.279,2.605
07:40:32,2.263,0.000,0.176,2.854,0.283,2.581
07:40:27,2.160,0.000,0.181,2.840,0.279,2.586
07:40:21,2.185,0.000,0.181,2.840,0.274,2.566
07:40:16,2.185,0.000,0.186,2.845,0.283,2.586
07:40:10,2.190,0.000,0.186,2.845,0.283,2.600
07:40:05,2.307,0.000,0.186,2.849,0.279,2.571
07:40:00,2.185,0.000,0.171,2.845,0.279,2.581
07:39:54,2.185,0.000,0.176,2.849,0.279,2.551
07:39:49,2.229,0.000,0.186,2.859,0.279,2.551
07:39:43,2.160,0.000,0.186,2.845,0.279,2.590
07:39:38,2.165,0.000,0.181,2.845,0.274,2.576
07:39:32,2.155,0.000,0.176,2.854,0.279,2.561
07:39:26,2.243,0.000,0.186,2.845,0.279,2.571
07:39:20,2.146,0.000,0.176,2.845,0.279,2.576
07:39:15,2.180,0.000,0.176,2.854,0.283,2.590
07:39:04,2.111,0.000,0.176,2.849,0.274,2.576
07:39:04,2.190,0.000,0.181,2.849,0.274,2.576
07:38:58,2.180,0.000,0.171,2.849,0.269,2.600
07:38:52,2.199,0.000,0.181,2.845,0.274,2.581
07:38:47,2.253,0.000,0.186,2.849,0.264,2.590
07:38:41,2.239,0.000,0.171,2.845,0.264,2.610
07:38:36,2.263,0.000,0.191,2.849,0.274,2.600
07:38:31,2.199,0.000,0.171,2.845,0.274,2.590
07:38:25,2.224,0.000,0.186,2.840,0.279,2.605
07:38:18,2.287,0.000,0.176,2.845,0.279,2.590
07:38:13,2.219,0.000,0.176,2.840,0.279,2.615
07:38:07,2.219,0.000,0.176,2.840,0.269,2.630
07:38:02,2.243,0.000,0.176,2.835,0.274,2.615
07:37:56,2.151,0.000,0.161,2.835,0.269,2.532
07:37:50,2.151,0.000,0.166,2.845,0.269,2.610
07:37:40,2.116,0.000,0.181,2.840,0.269,2.610
07:37:39,2.258,0.000,0.181,2.840,0.269,2.610
07:37:33,2.253,0.000,0.161,2.840,0.269,2.605
07:37:28,2.219,0.000,0.171,2.845,0.279,2.639
07:37:23,2.287,0.000,0.176,2.854,0.279,2.610
07:37:16,2.185,0.000,0.181,2.840,0.274,2.625
07:37:11,2.160,0.000,0.171,2.849,0.283,2.546
07:37:05,2.297,0.000,0.166,2.840,0.279,2.488
07:37:00,2.151,0.000,0.181,2.845,0.283,2.571
07:36:55,2.219,0.000,0.181,2.840,0.283,2.605
07:36:44,2.146,0.000,0.181,2.845,0.283,2.630
07:36:44,2.346,0.000,0.176,2.854,0.279,2.620
07:36:39,2.175,0.000,0.176,2.835,0.283,2.581
07:36:32,2.243,0.000,0.161,2.849,0.274,2.634
07:36:27,2.283,0.000,0.166,2.840,0.279,2.463
07:36:22,2.204,0.000,0.171,2.845,0.283,2.600
07:36:16,2.243,0.000,0.171,2.854,0.279,2.590
07:36:10,2.234,0.000,0.181,2.845,0.279,2.615
07:35:59,2.234,0.000,0.186,2.845,0.279,2.600
07:35:59,2.234,0.000,0.186,2.845,0.279,2.610
07:35:53,2.356,0.000,0.171,2.845,0.279,2.595
07:35:48,2.287,0.000,0.181,2.835,0.279,2.615
07:35:42,2.253,0.000,0.171,2.845,0.283,2.615
07:35:37,2.175,0.000,0.186,2.845,0.283,2.586
07:35:31,2.278,0.000,0.181,2.845,0.279,2.586
07:35:26,2.239,0.000,0.181,2.849,0.279,2.581
07:35:21,2.346,0.000,0.171,2.840,0.279,2.586
07:35:15,2.273,0.000,0.176,2.849,0.283,2.581
07:35:10,2.234,0.000,0.171,2.835,0.283,2.561
07:35:03,2.151,0.000,0.171,2.849,0.279,2.571
07:34:58,2.331,0.000,0.156,2.825,0.279,2.537
07:34:53,2.243,0.000,0.186,2.854,0.279,2.590
07:34:47,2.224,0.000,0.186,2.845,0.279,2.590
